,name,album,artist,id,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,track_genre_split,mood_Calm,mood_Energetic,mood_Happy,mood_Sad
5003,True Love (feat. Lily Allen),The Truth About Love,"P!nk, Lily Allen",spotify:track:1QNqrsNQ1JVLEwncov3lEY,72,230733,0.457,0.00144,0.823,0.0,0.108,0.578,-4.76,0.311,192.205,9.0,4.0,"['dance pop', 'pop', 'dance pop', 'electropop']",9.0829526e-05,0.8591714,0.14073475,2.9717673e-06
5004,Barbra Streisand - Radio Edit,Barbra Streisand,Duck Sauce,spotify:track:4P57hnx1SK88ULEcQls2vV,14,194531,0.764,0.000747,0.925,0.136,0.218,0.456,-1.997,0.0974,127.948,1.0,4.0,['disco house'],0.0138210505,0.5793721,0.39008945,0.016717378
5005,Last Nite,Is This It,The Strokes,spotify:track:7kzKAuUzOITUauHAhoMoxA,78,193506,0.624,0.0285,0.91,0.000198,0.0789,0.767,-5.703,0.0297,104.042,0.0,4.0,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']",0.15104511,0.52701575,0.27019522,0.051744077
5006,New Sensation,Kick 25 (Deluxe Edition),INXS,spotify:track:5oOILfJXDNwuzFEj0zvI0R,0,220160,0.682,0.00756,0.954,3.9e-05,0.0508,0.927,-4.952,0.0627,115.472,9.0,4.0,"['australian rock', 'dance rock', 'funk rock', 'new romantic', 'new wave', 'rock']",0.026708158,0.73997736,0.23067775,0.0026366669
5007,Check Yes Juliet (Run Baby Run),We The Kings,We The Kings,spotify:track:6uED24Lri4axYr74rfN4aT,0,220146,0.347,0.00287,0.916,0.0,0.159,0.369,-4.197,0.0741,166.874,2.0,4.0,"['neon pop punk', 'piano rock', 'pop punk']",0.098913364,0.5401459,0.21158892,0.14935178
5008,Goodbye My Lover,Back to Bedlam,James Blunt,spotify:track:3M7Ab3IGSb7vNoLWqDbXVF,60,258653,0.432,0.953,0.261,0.00342,0.0903,0.273,-12.591,0.0512,89.567,4.0,4.0,"['neo mellow', 'pop rock']",0.44546846,0.00016278654,0.014705227,0.53966343
5009,Give a Little Love,Bay City Rollers - The Best Of,Bay City Rollers,spotify:track:6yHr9BVVIvYbmMLWzXppbh,22,202813,0.531,0.42,0.523,0.0,0.118,0.777,-7.646,0.0299,126.191,0.0,4.0,['bubblegum pop'],0.39559668,0.031059224,0.19240071,0.3809435
5010,The Fox (What Does the Fox Say?),The Fox (What Does the Fox Say?),Ylvis,spotify:track:5HOpkTTVcmZHnthgyxrIL8,67,213708,0.703,0.107,0.867,0.0,0.119,0.546,-4.292,0.0453,128.008,6.0,4.0,['comic'],0.01773161,0.73680323,0.24198185,0.0034833255
5011,Don't Leave Me Alone (feat. Anne-Marie),Don't Leave Me Alone (feat. Anne-Marie),"David Guetta, Anne-Marie",spotify:track:2lYTJK94hb0fd1LQtb6Dhk,60,183750,0.659,0.118,0.738,0.0,0.115,0.481,-5.072,0.0477,127.95,4.0,4.0,"['big room', 'dance pop', 'edm', 'pop', 'pop dance', 'pop']",0.03731372,0.6116614,0.34076124,0.0102637205
5012,Livin' It Up,Pain Is Love,"Ja Rule, Case",spotify:track:52gqeRlrBE7hqMlRxEsi6y,44,257066,0.874,0.0554,0.768,0.0,0.041,0.636,-4.086,0.311,106.095,6.0,4.0,"['dance pop', 'east coast hip hop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'queens hip hop', 'rap', 'urban contemporary', 'contemporary r&b', 'new jack swing', 'r&b', 'urban contemporary']",1.2760086e-05,0.9671699,0.032817278,1.6711608e-08
5013,Forever Now,The Best of Cold Chisel - All for You,Cold Chisel,spotify:track:4Bd1s7dBKS3AMiiB0oA4Uf,0,267028,0.618,0.0117,0.86,3.03e-06,0.0965,0.795,-3.614,0.0308,129.954,4.0,4.0,['australian rock'],0.06658159,0.63168216,0.25268498,0.04905127
5014,A.M.,Made In The A.M. (Deluxe Edition),One Direction,spotify:track:5omYVLodGmaxnhua99xIE8,67,209040,0.586,0.227,0.527,0.0,0.0963,0.506,-4.905,0.0309,141.839,3.0,4.0,"['boy band', 'pop', 'post-teen pop', 'talent show']",0.30055922,0.092663415,0.2888545,0.3179228
5016,Five More Minutes,XV,Jonas Brothers,spotify:track:0WxSQtLMCLcsAOhliamv5W,56,150366,0.836,0.305,0.304,0.0,0.0979,0.688,-7.948,0.0666,94.037,4.0,4.0,"['boy band', 'pop']",0.1895146,0.028453382,0.75397575,0.028056366
5017,Bring Me To Life,Fallen,Evanescence,spotify:track:646J2jOtUe4Jflrmh6JFjN,0,235893,0.312,0.00749,0.946,2.93e-06,0.288,0.297,-3.209,0.107,189.892,4.0,4.0,['alternative metal'],0.010318182,0.63537204,0.30308703,0.051222757
5019,All of Me,Love In The Future (Expanded Edition),John Legend,spotify:track:3U4isOIWM3VvDubwSI3y7a,88,269560,0.422,0.922,0.264,0.0,0.132,0.331,-7.064,0.0322,119.93,8.0,4.0,"['neo soul', 'pop', 'pop soul', 'urban contemporary']",0.33545572,0.00036479274,0.018718597,0.64546096
5020,Here for You (feat. Ella Henderson),Here for You (feat. Ella Henderson),"Kygo, Ella Henderson",spotify:track:7vqUr6K2Js9Paq4kdNSOm6,64,244510,0.68,0.535,0.772,0.0153,0.147,0.376,-5.995,0.0416,105.005,10.0,4.0,"['edm', 'pop', 'pop dance', 'tropical house', 'dance pop', 'pop dance', 'talent show', 'uk pop']",0.16468066,0.19484212,0.56361246,0.07686479
5021,From This Moment - Revival,From This Moment (Revival),Eurika,spotify:track:1TglK1NhDCPpTCreSSTFyH,55,229416,0.501,0.458,0.474,0.0,0.0857,0.262,-6.429,0.0249,135.932,3.0,4.0,[],0.30992213,0.031143684,0.04030645,0.6186278
5022,Don't You Know Who I Am? - Remastered,Beautiful Hum,Small Mercies,spotify:track:76BtDl4DAanDL0jNuXCpp1,4,236146,0.486,0.00426,0.919,7.63e-06,0.0539,0.496,-2.749,0.0687,140.887,8.0,4.0,[],0.023277093,0.74182945,0.22528419,0.009609247
5024,Little L,A Funk Odyssey,Jamiroquai,spotify:track:5sS4g0adkAUXvLJHQ1i2kj,0,295400,0.878,0.168,0.724,0.0116,0.133,0.904,-5.373,0.129,121.906,10.0,4.0,['dance pop'],0.0017604347,0.7454068,0.25277197,6.0739825e-05
5025,Sad,Overexposed Track By Track,Maroon 5,spotify:track:4MAxq4eEuuyE97wodPnisY,53,193826,0.781,0.797,0.262,0.0,0.1,0.338,-9.189,0.0321,111.92,7.0,4.0,['pop'],0.68240356,0.00021244655,0.1404509,0.17693311
5027,Overdrive,Overdrive,Conan Gray,spotify:track:3ltMcnXZh3KiQba6RleHSd,35,183070,0.574,0.00915,0.777,0.0,0.125,0.457,-6.279,0.0395,105.0,5.0,4.0,"['bedroom pop', 'pop', 'pov: indie']",0.098040104,0.5020055,0.35398093,0.04597345
5029,Somewhere,Best Of The EMI Years (1961-1972),P.J. Proby,spotify:track:5lz5nAO1HA7nntRU5k0IzH,32,199000,0.225,0.854,0.507,3.22e-05,0.0928,0.432,-8.835,0.0371,77.65,6.0,4.0,"['classic uk pop', 'merseybeat', 'rock-and-roll']",0.43684125,0.00025169,0.05487881,0.5080282
5030,Mysterious Ways,U218 Singles (Deluxe Version),U2,spotify:track:6ZPRExukAxweKNOHkBUZ4O,0,242773,0.673,0.00176,0.713,0.0125,0.107,0.721,-6.514,0.027,99.76,8.0,4.0,"['irish rock', 'permanent wave', 'rock']",0.17235729,0.22254826,0.57317466,0.031919867
5033,Black & Blue,Black & Blue,Guy Sebastian,spotify:track:49ZEWSKtYA3vpPdPLDW9b3,34,219314,0.775,0.278,0.777,0.000117,0.243,0.379,-4.725,0.33,114.01,9.0,4.0,"['australian pop', 'australian talent show']",4.5326256e-06,0.88020694,0.119788475,6.3628875e-08
5036,Best Day Of My Life - Single Version,"Oh, What A Life",American Authors,spotify:track:6RxO08wzUmlE1sBc1bNZNW,63,194240,0.673,0.0591,0.902,0.000262,0.0558,0.538,-2.392,0.0346,100.012,2.0,4.0,"['modern rock', 'pop rock']",0.031318706,0.7664263,0.19765575,0.0045992355
5037,Despacito,VIDA,"Luis Fonsi, Daddy Yankee",spotify:track:6habFhsOp2NvshLv26DqMb,84,229360,0.655,0.198,0.797,0.0,0.067,0.839,-4.787,0.153,177.928,2.0,4.0,"['latin pop', 'puerto rican pop', 'latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",0.009955847,0.6756112,0.3137309,0.0007019857
5038,You Don't Know Love,You Don't Know Love,Olly Murs,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,0,198480,0.676,0.00091,0.655,0.0,0.224,0.371,-5.705,0.0496,118.673,2.0,4.0,"['dance pop', 'pop', 'talent show']",0.022146093,0.58068794,0.3891713,0.007994749
5039,Lullaby,Lullaby,"Sigala, Paloma Faith",spotify:track:5xzCzOAOfRi4DOttSzvznR,61,204022,0.725,0.0784,0.834,1.27e-05,0.0834,0.859,-3.913,0.037,120.026,5.0,4.0,"['dance pop', 'edm', 'pop dance', 'uk dance', 'uk pop', 'british soul', 'talent show']",0.031000929,0.6672678,0.29625624,0.005474899
5040,The Stripper,Music Of The Stripper,David Rose & His Orchestra,spotify:track:6g1GfM69yPWBt5nYEN04xu,22,117640,0.464,0.843,0.42,0.973,0.262,0.591,-12.649,0.028,94.57,5.0,4.0,"['light music', ""man's orchestra""]",0.43618006,0.22205408,0.0075847013,0.33418116
5041,"The Island, Pt. II (Dusk)",Immersion,Pendulum,spotify:track:26s79pNvksAh8tlEembKm3,48,249853,0.672,1.25e-05,0.968,0.754,0.29,0.176,-3.371,0.119,125.983,9.0,4.0,"['australian dance', 'dancefloor dnb', 'drum and bass']",0.37850997,0.26206535,0.081263855,0.2781608
5042,Mess Is Mine,Dream Your Life Away,Vance Joy,spotify:track:7lrDNvF3TwuC5vC2fGiMjy,0,223640,0.595,0.047,0.723,0.0286,0.0995,0.272,-8.256,0.0349,108.043,7.0,1.0,"['folk-pop', 'modern rock']",0.5222518,0.0009212978,0.060361344,0.41646558
5043,Addicted,This Is Me,Stevie Hoang,spotify:track:4bIUVo06nIk2EkDIdVNwZp,50,257000,0.798,0.216,0.737,0.0,0.0717,0.51,-4.701,0.0323,117.948,1.0,4.0,['hmong pop'],0.04480616,0.7774568,0.16644582,0.011291155
5044,Mean Woman Blues,The Monument Singles Collection,Roy Orbison,spotify:track:0xeSDTXE4yc7AyF5pleSe5,39,143600,0.325,0.608,0.789,7.64e-05,0.0687,0.69,-7.861,0.102,165.972,9.0,4.0,"['adult standards', 'classic rock', 'folk rock', 'mellow gold', 'rock-and-roll', 'rockabilly', 'singer-songwriter']",0.11808585,0.0051001487,0.63190746,0.2449065
5046,Peer Pressure (feat. Julia Michaels),Peer Pressure (feat. Julia Michaels),"James Bay, Julia Michaels",spotify:track:4JWQC6gyYoPRnxRxk0ta2M,0,176880,0.631,0.0299,0.715,0.0,0.121,0.42,-6.083,0.0277,135.826,1.0,4.0,"['neo mellow', 'pop', 'uk pop', 'pop']",0.10796347,0.4898028,0.36951223,0.032721423
5047,The Crusher,The Atlantics the Best Of,The Atlantics,spotify:track:5fJQ4FP7EL6Y89edK6P71F,18,184226,0.425,8.5e-05,0.862,0.729,0.153,0.655,-5.977,0.0518,162.862,9.0,4.0,['surf music'],0.40732265,0.25295082,0.035947014,0.30377957
5049,Wild Ones (feat. Sia),Wild Ones,"Flo Rida, Sia",spotify:track:1NpW5kyvO4XrNJ3rnfcNy3,82,232946,0.608,0.0991,0.86,0.0,0.262,0.437,-5.324,0.0554,127.075,5.0,4.0,"['dance pop', 'miami hip hop', 'pop', 'pop rap', 'australian dance', 'australian pop', 'pop']",0.02617309,0.6388162,0.3136418,0.021368908
5050,Come with Me,Mr. Put It Down,Ricky Martin,spotify:track:4bQ78Bblrn5d5Du8ZTiO8t,0,217813,0.614,0.0689,0.913,0.0,0.0556,0.428,-2.191,0.052,124.989,1.0,4.0,"['latin pop', 'mexican pop', 'puerto rican pop']",0.033940718,0.75924885,0.20166442,0.005145994
5051,Lonely Blue Boy,Here's Conway,Conway Twitty,spotify:track:0R9RcxbMmx4Q58IDFaKDJz,2,136437,0.656,0.694,0.439,1.56e-06,0.117,0.671,-9.489,0.0363,112.851,5.0,3.0,"['arkansas country', 'classic country pop', 'country', 'country rock']",0.3388162,0.00016277436,0.32277372,0.33824733
5052,Son of a Gun - Remastered for Fitness Beats,THE BEST EVER: 90s Dance,JX,spotify:track:2c5tyFBP9Z6YECjtu9URSi,0,193481,0.71,0.0081,0.894,0.571,0.0656,0.633,-6.675,0.0424,129.854,2.0,4.0,[],0.37720743,0.26216787,0.08356524,0.27705947
5053,We No Speak Americano,We No Speak Americano,"Yolanda Be Cool, Andrew Stanley, DCup, Matt Handles",spotify:track:3zIZJyBwLTmQMCYUbbaNS3,0,130478,0.902,0.111,0.685,0.00374,0.0994,0.672,-6.54,0.0566,125.01,10.0,4.0,"['australian dance', 'australian house', 'bass house']",0.004967164,0.5894354,0.4053215,0.00027594485
5054,(I Don't Know Why) But I Do,Music For Rock 'n' Roll,"Clarence ""Frogman"" Henry",spotify:track:0lnBhIrUSKbtCgUObVmj6x,0,138106,0.678,0.285,0.388,0.0,0.249,0.783,-10.625,0.0305,110.438,10.0,4.0,"['doo-wop', 'louisiana blues', 'new orleans blues', 'rhythm and blues', 'rock-and-roll']",0.16639425,0.0001208839,0.75308335,0.0804015
5055,My Humps,Monkey Business,Black Eyed Peas,spotify:track:2WNVqZq1ujhMDlOAqBFkVv,0,326960,0.802,0.111,0.682,1.39e-05,0.109,0.586,-5.924,0.222,123.95,1.0,4.0,"['dance pop', 'pop', 'pop rap']",0.00048556417,0.9448312,0.054676533,6.622769e-06
5056,Holy (feat. Chance The Rapper),Holy,"Justin Bieber, Chance the Rapper",spotify:track:5u1n1kITHCxxp8twBcZxWy,74,212093,0.673,0.196,0.704,0.0,0.0898,0.372,-8.056,0.36,86.919,6.0,4.0,"['canadian pop', 'pop', 'chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",0.00010346819,0.95545536,0.044440746,4.305658e-07
5058,Saving All My Love for You,I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,spotify:track:0VUEeysnHl7ZV8vtUEMtIf,0,237320,0.401,0.576,0.313,6.42e-05,0.092,0.252,-11.74,0.0324,198.23,6.0,3.0,['dance pop'],0.42324862,0.00056430104,0.1098618,0.46632513
5059,Seasons,Never Been Better (Deluxe),Olly Murs,spotify:track:34oFblvtTvOwbBbFks85xy,0,217253,0.633,0.0754,0.817,0.0,0.256,0.584,-4.495,0.0663,91.968,7.0,4.0,"['dance pop', 'pop', 'talent show']",0.016913079,0.5920771,0.38230285,0.008706929
5060,Honestly,Whatever,Hot Chelle Rae,spotify:track:5YhAAlelWek228jZzxgEfr,49,201506,0.641,0.0268,0.787,0.0,0.11,0.916,-4.271,0.0375,93.01,0.0,4.0,"['dance rock', 'neon pop punk', 'post-teen pop']",0.09102906,0.45963126,0.41911778,0.030221935
5061,Sometimes When We Touch - Radio Edit,Time to Believe,"Newton, StarLab",spotify:track:1qJRJSd8TRFGkT5cnN93s9,0,235920,0.592,0.0799,0.815,0.0,0.216,0.689,-13.517,0.0529,133.918,2.0,4.0,['ruta destroy'],0.34925932,0.09884801,0.4178028,0.13408987
5062,Stop The Music,Magic City,"P-Money, Scribe",spotify:track:1iqYXkIlPhNOK8YsnFpOfX,0,309146,0.723,0.00303,0.63,0.0428,0.0926,0.0596,-6.749,0.0471,129.941,9.0,4.0,"['nz hip hop', 'nz hip hop']",0.061734326,0.5928426,0.31966928,0.025753748
5063,Everyone's at It,"It's Not Me, It's You",Lily Allen,spotify:track:7N3HOrscxKMR3xgIXuTBB9,15,275273,0.643,0.0208,0.921,1.86e-05,0.2,0.659,-6.803,0.0689,117.003,2.0,4.0,"['dance pop', 'electropop']",0.05675015,0.67332566,0.251453,0.018471187
5064,This Craziness Inside of Me,This Craziness Inside of Me,Steady Rollin,spotify:track:3v9iO1CBOG37cyHFajwyFV,3,263754,0.655,0.00865,0.918,0.00239,0.177,0.849,-3.624,0.0292,126.018,0.0,4.0,['indie salvadoreno'],0.06784311,0.6861405,0.2080976,0.037918754
5066,Jumpin' Jack Flash - (Original Single Mono Version),Singles 1968-1971,The Rolling Stones,spotify:track:6YEq8UF9EYlMrIVWc35CPH,41,217973,0.6,0.0406,0.91,0.561,0.0642,0.619,-6.98,0.0497,137.361,3.0,4.0,"['album rock', 'british invasion', 'classic rock', 'rock']",0.3840578,0.26138273,0.07166457,0.28289488
5067,Neopolitan Dreams,Wonder (Standard),Lisa Mitchell,spotify:track:0tHOhXCKhFB5odvbMYEMbb,36,193946,0.739,0.22,0.485,0.0,0.105,0.492,-10.715,0.0299,113.98,0.0,4.0,"['australian indie', 'australian indie folk', 'australian indigenous']",0.37371123,0.037571367,0.39400658,0.19471076
5068,Misery Business,Riot!,Paramore,spotify:track:6SpLc7EXZIPpy0sVko0aoU,79,211520,0.517,0.00272,0.906,9.26e-06,0.113,0.731,-3.677,0.0735,172.977,1.0,4.0,"['candy pop', 'pixie', 'pop', 'pop emo', 'pop punk', 'rock']",0.04931956,0.60415936,0.33320084,0.01332012
5070,I'm a Slave 4 U,Britney (Digital Deluxe Version),Britney Spears,spotify:track:6ldwfK0yWgTAlmIfuQkTYN,73,203600,0.847,0.415,0.843,0.000134,0.107,0.963,-3.579,0.106,110.027,5.0,4.0,"['dance pop', 'pop']",0.0072235414,0.70341676,0.28894165,0.00041807248
5072,If It's Lovin' That You Want,Music Of The Sun,Rihanna,spotify:track:40tnMfqlJ5PTNJFlx1U2RL,0,208106,0.745,0.0962,0.694,0.0,0.0454,0.74,-7.519,0.128,95.924,8.0,4.0,"['barbadian pop', 'pop', 'urban contemporary']",0.011742556,0.76223224,0.22550319,0.0005220613
5073,Chunky,24K Magic,Bruno Mars,spotify:track:0mBKv9DkYfQHjdMcw2jdyI,73,186973,0.571,0.0208,0.539,0.0,0.125,0.727,-4.446,0.116,202.103,5.0,4.0,"['dance pop', 'pop']",0.011112725,0.49252993,0.49278224,0.003575048
5074,Natural,Origins (Deluxe),Imagine Dragons,spotify:track:2FY7b99s15jUprqC0M5NCT,84,189466,0.704,0.217,0.611,0.0,0.0812,0.22,-6.112,0.0409,100.0,2.0,4.0,"['modern rock', 'pop', 'rock']",0.0821576,0.4984189,0.39605257,0.023370842
5077,All Of This,Passive Me Aggressive You,The Naked And Famous,spotify:track:5ldiFQudKLQ1QJVGkXTywg,28,235400,0.551,0.000123,0.959,0.000385,0.0743,0.703,-5.064,0.0731,152.011,11.0,4.0,"['auckland indie', 'indietronica', 'kiwi rock', 'metropopolis']",0.02955714,0.6428328,0.31836602,0.0092439605
5078,Banks of the Ohio,Hopelessly Devoted: The Hits,Olivia Newton-John,spotify:track:6Sq8sCfsDR0345z088YFgU,29,194293,0.518,0.555,0.641,2.52e-06,0.174,0.674,-5.98,0.0274,130.097,0.0,4.0,"['adult standards', 'australian dance', 'disco', 'mellow gold', 'soft rock']",0.29481354,0.08470303,0.14239502,0.47808844
5081,One Mint Julep,R&B Classics of the 60s,"Ray Charles, Rudolph Toombs",spotify:track:7roxK4OkEgfAH8GamPp35m,0,189226,0.735,0.691,0.452,0.772,0.0453,0.783,-11.934,0.146,129.484,8.0,4.0,"['classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",0.39581877,0.2584087,0.052565895,0.29320663
5082,Moth To A Flame (with The Weeknd),Moth To A Flame,"Swedish House Mafia, The Weeknd",spotify:track:2gpWyfu7eZ01zzncHpxOtA,10,234000,0.542,0.00279,0.659,0.0,0.105,0.109,-7.289,0.0389,120.122,8.0,4.0,"['edm', 'pop dance', 'progressive electro house', 'canadian contemporary r&b', 'canadian pop', 'pop']",0.15357703,0.5659505,0.12522694,0.15524556
5083,Fly Too High - Remastered,Night Rains (Remastered),Janis Ian,spotify:track:5dkrQCGm5MszVzSrc7oWPw,0,309580,0.821,0.0353,0.563,7.42e-05,0.105,0.891,-10.584,0.0454,128.887,5.0,4.0,"['folk', 'folk rock', 'singer-songwriter']",0.10766311,0.09265515,0.7830141,0.016667653
5085,You Deserve Better,You Deserve Better / At My Weakest,James Arthur,spotify:track:4S1GTwPVpkSy7CsJIDKPEz,56,207773,0.516,0.0322,0.56,0.0,0.15,0.696,-7.116,0.486,98.94,6.0,4.0,"['pop', 'talent show', 'uk pop']",2.112275e-05,0.9638848,0.036093887,6.191532e-08
5086,Anywhere Away From Here (Rag’n’Bone Man & P!nk),Anywhere Away From Here (Rag’n’Bone Man & P!nk),"Rag'n'Bone Man, P!nk",spotify:track:3sZWxtVuRc1Iet6ELwRz43,0,238639,0.395,0.656,0.288,0.0,0.116,0.189,-10.465,0.0345,130.571,11.0,4.0,"['neo soul', 'dance pop', 'pop']",0.46888015,0.00011303605,0.06642699,0.46457976
5087,Wedding Song - There Is Love,"I Couldn't Live Without Your Love: Hits, Classics & More",Petula Clark,spotify:track:3vGXU8AxtVrlHrmiIM9qRN,36,195026,0.428,0.726,0.458,6.77e-06,0.119,0.251,-6.779,0.0267,146.845,0.0,4.0,"['adult standards', 'bubblegum pop', 'easy listening', 'folk rock', 'merseybeat', 'rock-and-roll', 'rockabilly']",0.32378224,0.035986766,0.05659737,0.5836336
5088,Be Mine!,Robyn,Robyn,spotify:track:4zCWUhwXEgXrUY2C0hBfl2,0,206600,0.706,0.302,0.728,0.0,0.0495,0.964,-4.551,0.0909,157.972,9.0,4.0,"['dance pop', 'electropop', 'neo-synthpop', 'scandipop', 'swedish electropop', 'swedish pop']",0.058936957,0.30157977,0.6341419,0.0053413827
5089,She's so Mean,The Matchbox Twenty Collection,Matchbox Twenty,spotify:track:3u8rkDej65qwCkQT18o1jR,36,232320,0.672,0.0136,0.875,0.0,0.279,0.676,-3.728,0.0378,118.014,0.0,4.0,"['neo mellow', 'pop rock', 'post-grunge']",0.026791029,0.69556135,0.25774777,0.019899815
5090,Get Low (with Liam Payne),Get Low (with Liam Payne),"Zedd, Liam Payne",spotify:track:1CKd1PnqfYx0H12V9MSaIY,0,204583,0.716,0.0215,0.917,7.91e-06,0.0515,0.501,-3.674,0.0527,107.969,1.0,4.0,"['complextro', 'edm', 'german techno', 'pop', 'pop dance', 'pop']",0.014547453,0.78384304,0.20052344,0.0010861446
5091,Love Not Lovers,Freedom Child,The Script,spotify:track:3ZVrELQ8ncJNY0K6oWgHSB,38,224200,0.658,0.715,0.531,2.38e-06,0.208,0.662,-7.759,0.0242,97.658,7.0,4.0,"['celtic rock', 'pop']",0.5156492,0.0014661801,0.18111643,0.30176818
5092,So Far Away - Full Version,The Best of Dire Straits & Mark Knopfler - Private Investigations (Limited Edition),Dire Straits,spotify:track:7dlV2bbq25RFRx0USrvmxf,0,307253,0.696,0.235,0.672,0.186,0.0704,0.636,-6.59,0.027,114.405,4.0,4.0,"['album rock', 'classic rock', 'mellow gold', 'rock']",0.3289468,0.25501573,0.1779761,0.2380614
5094,LaserLight,Who You Are (Platinum Edition),"Jessie J, David Guetta",spotify:track:1dG3YWhLiTyFfTJyT2DanJ,48,211946,0.796,0.147,0.784,5.27e-06,0.105,0.818,-3.713,0.061,127.507,11.0,4.0,"['dance pop', 'pop', 'big room', 'dance pop', 'edm', 'pop', 'pop dance']",0.005985653,0.6262564,0.3669291,0.00082885573
5095,Living Doll - 2000 Remastered Version,Frankie & Benny's The Classic Years - Classic Number 1s,Cliff Richard & The Drifters,spotify:track:34SVMYbQAA41ddkcGPJUvy,0,161093,0.552,0.491,0.322,0.0,0.0915,0.778,-13.527,0.0597,62.693,9.0,4.0,['rock-and-roll'],0.50414485,3.8564517e-06,0.15241034,0.3434409
5098,Cheerleader (Felix Jaehn Remix) - Radio Edit,Cheerleader (Felix Jaehn Remix Radio Edit),"OMI, Felix Jaehn",spotify:track:6fQcqEcXfnY0L6VwS0c3gT,62,180021,0.827,0.184,0.576,0.029,0.0656,0.41,-7.774,0.0372,118.04,4.0,4.0,"['reggae fusion', 'edm', 'german dance', 'pop dance', 'tropical house']",0.07849638,0.44806367,0.43979356,0.033646397
5099,Waves,Waves,Dean Lewis,spotify:track:64xJ1MMFxxK6osZxJH857T,0,241292,0.518,0.163,0.776,0.0,0.0884,0.387,-5.791,0.0444,156.894,11.0,4.0,"['australian pop', 'pop']",0.16335675,0.2401549,0.45410696,0.14238136
5100,Something About You,Something About You (The Remixes),Hayden James,spotify:track:6SLplSKU45KJzApnlp946m,0,223400,0.848,0.352,0.638,0.0364,0.0856,0.62,-7.776,0.0791,115.009,2.0,4.0,"['aussietronica', 'gauze pop', 'house']",0.04948027,0.49973375,0.43326002,0.01752598
5101,Harleys In Hawaii,Harleys In Hawaii,Katy Perry,spotify:track:5nCthAh3jt4xKuLJAifAaR,74,185815,0.722,0.185,0.757,6.32e-06,0.126,0.721,-6.207,0.132,140.094,10.0,4.0,['pop'],0.0019586293,0.6838949,0.31383756,0.00030889796
5102,Adventure of a Lifetime,A Head Full of Dreams,Coldplay,spotify:track:69uxyAqqPIsUyTO8txoP2M,82,263786,0.638,0.00205,0.924,0.000175,0.149,0.53,-3.887,0.036,111.995,7.0,4.0,"['permanent wave', 'pop']",0.01737425,0.7946798,0.17241089,0.015534973
5103,"Love Rollercoaster (From ""Beavis and Butthead Do America"")","Love Rollercoaster (From ""Beavis and Butthead Do America"")",The Funky Groove Connection,spotify:track:613QYxW1iLhGMNShwbPKkM,45,268000,0.755,0.167,0.922,0.002,0.0521,0.655,-4.753,0.0297,117.057,5.0,4.0,[],0.04835114,0.79337204,0.14879915,0.009477652
5104,"Boom, Boom, Boom, Boom! !",The Best Of – Australian Tour Edition,Vengaboys,spotify:track:5ZV8CYspQMr9ocDcfOUHnj,0,205840,0.797,0.0112,0.897,0.496,0.0827,0.967,-7.364,0.0399,138.488,1.0,4.0,"['bubblegum dance', 'eurodance', 'europop']",0.35613292,0.26131067,0.12289117,0.2596653
5105,1999,1999,"Charli XCX, Troye Sivan",spotify:track:05mAIVLkIWc2d1UBYZBCp8,63,189000,0.739,0.0227,0.742,1.39e-06,0.229,0.659,-4.586,0.0329,124.016,7.0,4.0,"['art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop', 'australian pop', 'pop', 'viral pop']",0.012114133,0.5166771,0.46786627,0.003342588
5106,Salt,Salt,Ava Max,spotify:track:7vgv8KZBSo0TPzyIWG9yzV,1,180283,0.693,0.131,0.835,0.0,0.073,0.743,-3.242,0.0623,128.057,6.0,4.0,['pop'],0.014318111,0.74062496,0.2429767,0.002080295
5108,Crystalised,xx,The xx,spotify:track:6rxEjkoar48SssZePbtb2x,0,201946,0.763,0.812,0.484,0.393,0.0841,0.416,-12.368,0.0311,122.913,11.0,4.0,"['downtempo', 'dream pop', 'indietronica']",0.37560555,0.26226562,0.08641889,0.27570987
5109,Born To Be Yours,Born To Be Yours,"Kygo, Imagine Dragons",spotify:track:0kHyKhJMukHEPfeh8s7rdM,72,193320,0.688,0.3,0.688,0.0,0.0982,0.451,-5.84,0.0357,114.011,3.0,4.0,"['edm', 'pop', 'pop dance', 'tropical house', 'modern rock', 'pop', 'rock']",0.11860104,0.4570342,0.3679986,0.05636628
