,name,album,artist,id,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,track_genre,mood_Calm,mood_Energetic,mood_Happy,mood_Sad
33356,Hot Gyal,Bad Vibes Forever,XXXTENTACION;Tory Lanez;Mavado,2sssyogPeYk581LqeMZOQu,53,134400,0.797,0.279,0.573,2.13e-06,0.16,0.583,-5.226,0.34,99.754,11,4,emo,9.189688e-05,0.092091165,0.37517372,0.53264314
33370,KOODA,Day69: Graduation Day,6ix9ine,0tYHqwTW4s6VuPWDSD7n7K,61,142582,0.885,0.175,0.641,0.0,0.234,0.201,-4.455,0.351,91.167,1,4,emo,2.2844395e-05,0.4484055,0.40594122,0.14563042
33415,Dream Lantern - English Version,Your Name. (Deluxe Edition / Original Motion Picture Soundtrack),RADWIMPS,2Gaynwa8ZoYKdc9w3utD1h,42,131666,0.207,0.0258,0.835,9.22e-06,0.0588,0.193,-5.451,0.403,178.044,8,4,emo,1.0798734e-06,0.93127775,0.06525041,0.0034706637
33440,Svázat se,Subliminal mixtape,Protiva;Refew,6cdTJaPqNwz7XStIJyiApc,40,219376,0.788,0.0911,0.743,0.0,0.117,0.741,-5.067,0.4,174.047,6,4,emo,6.102849e-08,0.43449727,0.5448595,0.020643111
33494,Linka Důvěry,Bateman,Reznik,5qUnGmSSJsl1uQpTWwnyvr,38,257579,0.467,0.468,0.853,0.0,0.0928,0.374,-4.439,0.354,77.98,2,4,emo,0.0021456582,0.11813725,0.1939682,0.6857488
33495,Generál Píka,Život a smrt Alberta Hersche,Reznik,18Aq8owdWFQ0gHmDLujyUR,38,203766,0.66,0.0652,0.646,0.0,0.336,0.321,-8.056,0.341,100.976,1,4,emo,7.745075e-05,0.5354583,0.37539685,0.08906749
33546,Nemluv Na Mě,Strangulační Rýha,Reznik,77Jbr7aQyYsH20luHDn7iv,37,208682,0.687,0.142,0.835,0.0,0.0831,0.698,-7.695,0.341,85.009,3,4,emo,1.8167284e-05,0.21117818,0.53906745,0.24973617
33572,caffeine,caffeine,brakence,4jcIsQPXUXp866w3lT5AzO,58,198346,0.44,0.107,0.755,0.0,0.0802,0.91,-5.982,0.413,88.907,1,4,emo,5.5907298e-05,0.22553435,0.46449935,0.30991045
33592,Dej si to emko,Dej si to emko,NIKØTIN,5iP0sIniuiIbGy4Ngs71wB,37,158627,0.784,0.125,0.923,0.0,0.355,0.753,-2.008,0.371,175.187,5,4,emo,5.274491e-10,0.76811546,0.2313961,0.000488422
33614,Blue Cheese,Blue Cheese,Promoting Sounds;AyyLeek;22ViZz,5DlpfpK9KnFSSDJewepWlv,36,199131,0.875,0.061,0.617,0.0,0.0916,0.685,-6.832,0.347,145.029,1,4,emo,6.6827704e-07,0.23575535,0.6596826,0.10456132
33651,5 минут назад,Плакшери,PHARAOH;Boulevard Depo,10pXYKoJOxNAWkeGkNeNnH,49,221680,0.873,0.132,0.581,0.0,0.0851,0.685,-7.525,0.369,150.939,9,4,emo,5.92754e-06,0.12472578,0.57532704,0.29994118
33664,i got yr message,monarch,sadeyes,1ATiZWaQ3xKkXhnBUL75rV,49,146670,0.563,0.741,0.68,2.49e-06,0.275,0.349,-7.591,0.419,143.843,0,4,emo,0.0016128344,0.074864626,0.16797227,0.7555502
33670,No Stop,First Day Out,kizaru,7lcYieV34n9gHmW9wRweI2,49,139440,0.562,0.0255,0.633,1.93e-06,0.0886,0.45,-6.099,0.341,159.367,9,4,emo,2.3359215e-05,0.711712,0.24642782,0.041836735
33710,Шипучка,PHUNERAL,PHARAOH;Big Baby Tape,0o6IpCamGVL5cw2dHIMLEo,50,179999,0.967,0.0476,0.571,1.11e-05,0.0823,0.378,-10.93,0.401,120.027,0,4,emo,5.5175577e-05,0.18004616,0.2920542,0.5278445
33714,Suicide Letter 2,Nightmare Hills,Trick James,31tqdc6hO91Byv18aRLhNE,55,177606,0.709,0.623,0.604,0.0,0.547,0.584,-9.048,0.405,82.999,4,4,emo,0.00032526976,0.096349634,0.29895028,0.6043749
33721,Nikdy,Prototyp,Hasan;Nik Tendo,4hMMfO9FFQUFIOOwNU0Cad,36,223058,0.598,0.314,0.485,0.000273,0.137,0.441,-14.203,0.376,169.846,1,4,emo,0.0039138636,0.03750379,0.093697935,0.8648843
33745,Jednou Tě Zabijou,Tabu,Schyzo,58X91MDH5OmePcLM5Hpg2M,36,231653,0.58,0.187,0.444,0.0,0.121,0.426,-9.43,0.407,81.681,2,4,emo,0.013608251,0.008749497,0.028740514,0.94890165
33762,rosier/punk2,punk2,brakence,5fr1gqzvwrPrGS76ltBsFK,54,222493,0.521,0.654,0.254,0.0,0.427,0.55,-13.554,0.407,115.65,2,4,emo,0.014528541,0.0019144965,0.018573446,0.9649834
33778,If I Lose You - feat. Rey-Infinite,If I Lose You (feat. Rey-Infinite),Kam Michael;Rey-Infinite,30SeRoO5sxqYCvrznYhjVU,50,102407,0.48,0.472,0.517,0.0,0.365,0.344,-10.54,0.383,181.847,11,4,emo,0.0009982749,0.10994268,0.22414605,0.664913
33814,#PROUDCATOWNERREMIX,#PROUDCATOWNERREMIX,XXXTENTACION;Rico Nasty,5dkZ2DrcPJrqwlRQe6Q35e,55,157293,0.783,0.0287,0.522,4.13e-05,0.127,0.235,-6.229,0.39,145.127,1,4,emo,4.3935535e-05,0.50610024,0.29462332,0.19923249
33850,Bad Blood (feat. Tory Lanez),BORN TO TRAP,kizaru;Tory Lanez,0s2bQRKvEkKtN647yTZaoG,47,191184,0.835,0.115,0.621,0.0,0.139,0.498,-9.289,0.385,154.031,8,4,emo,2.8712064e-05,0.21443695,0.407483,0.37805128
33856,Plug,BORN TO TRAP,kizaru,0q3sQMyyFQ7KpRbhfYnfoC,48,206225,0.866,0.147,0.494,0.0,0.0418,0.842,-11.438,0.348,148.95,10,4,emo,1.7185948e-05,0.06701015,0.4848761,0.44809654
33863,Slipknot,Revenge,XXXTENTACION;Kin$oul;Killstation,3QVIBuVrIe5IHOZepa7JBZ,55,209098,0.448,0.47,0.541,0.0,0.1,0.237,-11.34,0.397,81.92,4,4,emo,0.38826874,0.003039367,0.005175766,0.60351604
33866,Say No Mo,SAY NO MO,kizaru,32jIZu0r58awikPzy3kIR8,48,118633,0.857,0.018,0.552,1.88e-05,0.101,0.383,-8.89,0.346,83.007,11,4,emo,0.000518019,0.102234416,0.1948391,0.70240843
33882,Pill Bill,REST IN PIECES,Riad;Wesome,6BgO5bfwkETrrC13IMoCra,34,140442,0.678,0.278,0.657,0.0,0.101,0.508,-6.484,0.42,164.101,2,4,emo,2.5223619e-05,0.43247554,0.35698748,0.21051183
33899,Každej Komouš,Strangulační Rýha,Reznik,2bQoQ3KXUZdF8XBFWRzUSJ,34,176430,0.574,0.0213,0.862,0.0,0.11,0.567,-6.733,0.486,177.814,11,4,emo,4.7409753e-07,0.8144871,0.17376278,0.011749566
33915,NINI,TattleTales,6ix9ine;Leftside,7Chnwq8Ulcnyns0zPt6Njr,48,137755,0.872,0.112,0.648,0.0,0.0496,0.729,-5.008,0.338,98.019,6,4,emo,2.9714327e-06,0.1545724,0.6308514,0.21457319
33922,SPIRIT,SPIRIT,VELIAL SQUAD,4SgnNO4hJbZDftfpBrH2Rj,44,170823,0.729,0.463,0.679,0.0014,0.142,0.508,-5.107,0.34,170.041,5,4,emo,1.0542412e-05,0.31874683,0.52996254,0.15127994
33925,Voss,Bad Vibes Forever,XXXTENTACION;Sauce Walka;Carnage,6crBVhm5d0JnAJhVHYkJTZ,49,107061,0.786,0.215,0.496,0.0,0.104,0.316,-5.103,0.421,129.897,7,4,emo,0.000364215,0.118499964,0.15669477,0.72444105
33943,Zkurveně smutná písnička,Stavy,Schyzo,6OZJl8isy4GWno1vilu9fr,34,184400,0.652,0.293,0.616,0.0,0.141,0.332,-7.571,0.453,172.052,8,4,emo,0.00035455968,0.22512689,0.19267794,0.58184063
33974,Baby Blue,The Room's Too Cold,The Early November,4bZgxiO0f3Vk5YdJp0Kwys,34,190960,0.365,0.0417,0.952,0.0,0.113,0.123,-3.912,0.372,192.749,11,4,emo,2.8182471e-08,0.93841344,0.060975973,0.0006106218
33981,TANK,BRATAN,Sensey;Hugo Toxxx,3ypog0PLdnOEZ4j3NdvFj2,33,181500,0.902,0.731,0.485,0.000623,0.129,0.284,-6.095,0.404,144.032,7,4,emo,0.0006693247,0.019361258,0.08970617,0.89026326
33990,Smát,Delirium,Schyzo,53TBmxGhnyKK5qCJrUsZbU,34,236355,0.747,0.0426,0.81,0.0,0.564,0.762,-4.027,0.335,169.94,4,4,emo,1.274607e-09,0.8121535,0.1873875,0.00045899826
36039,Criminel,RAP MUSCULATION RENTRÉE 2022,Mig;ISK,7kUorPztrb9NLsYZIlGurI,0,276500,0.56,0.174,0.699,0.0,0.163,0.352,-6.429,0.369,126.134,8,4,french,0.0004233576,0.2513403,0.31442887,0.43380746
36044,P38 Special,RAP MUSCULATION RENTRÉE 2022,Lacrim,0kjxcuJ4nciYNi9yebUhwN,2,199093,0.826,0.213,0.679,0.0,0.0975,0.262,-6.579,0.436,139.888,5,4,french,7.8367215e-05,0.23609225,0.2398084,0.52402097
36060,Pesetas,Pesetas,Rilès,0Ei1aBiIELwXmUcIZDETOi,63,193561,0.772,0.0785,0.659,0.0,0.0834,0.536,-5.218,0.335,147.149,11,4,french,4.5479896e-06,0.36639428,0.53062004,0.10298107
36132,Danza Kuduro - Version MTO,Emigrante Del Mundo (Remastered),Lucenzo;Don Omar,2ynaRz7EuNbDrNrlr3QUjP,45,216352,0.482,0.00967,0.968,0.0,0.0477,0.595,-4.164,0.408,130.02,7,4,french,4.76551e-07,0.8289636,0.16547999,0.005555937
36135,Parle à ta tête,Parle à ta tête,Indila,3lTGqzJbMYDHXbqeV8pt7d,57,176933,0.661,0.335,0.813,0.0,0.169,0.459,-4.428,0.347,127.808,5,4,french,8.7375865e-06,0.5411642,0.40147388,0.05735321
36184,Journal perso II,Journal perso II,Vald,5D3QfcDoUnLjMtsOdxmucm,40,213720,0.641,0.644,0.764,0.0,0.112,0.221,-6.473,0.382,89.722,7,3,french,0.008979748,0.01978169,0.036905397,0.93433315
36192,La cage,Tant qu'on est là,Hugo TSR,4JC8vnwP59u2WG6jbHCPOO,39,199720,0.831,0.258,0.577,0.0,0.354,0.245,-6.774,0.364,95.018,7,4,french,0.00032376303,0.12949058,0.34531158,0.524874
36193,Polaire,RAP MUSCULATION RENTRÉE 2022,Caballero,5S1qJhqo0f9BAxy0CCc8oW,0,185453,0.671,0.256,0.619,1.93e-06,0.169,0.582,-6.932,0.356,72.436,2,4,french,0.0005530853,0.054408178,0.21868117,0.7263576
36197,That's My People,Le monde de demain (Bande originale de la série),Suprême NTM,1CC2xTLApSOTDVXm74PF0H,8,252520,0.729,0.0489,0.573,0.0,0.314,0.555,-9.733,0.355,87.942,7,4,french,0.00037229422,0.08169036,0.30638704,0.6115503
36204,Me Gusta,On ira où ?,DTF,6P3FBaZfUjeWYExU2ShaPZ,72,175269,0.834,0.413,0.734,4.01e-05,0.113,0.356,-5.948,0.341,89.989,6,4,french,0.00017559972,0.11807167,0.3013875,0.5803652
36285,A Quoi ça Rime ?,A Quoi ça Rime ?,TSR Crew,08guLUrI2nhm8E8gBuUXcp,38,330048,0.807,0.442,0.77,0.0,0.0613,0.49,-4.815,0.355,94.999,4,4,french,5.471206e-05,0.065860815,0.4217277,0.5123568
36297,Quand je marche,Paradis (réédition),Ben Mazué,2Y4CWtO7CFJiEmif4LQ9U4,37,233506,0.511,0.579,0.593,5.41e-05,0.101,0.19,-9.512,0.437,76.842,0,4,french,0.14702249,0.0036137241,0.0072887065,0.8420751
36298,La blanche hermine,Amzer an dispac'h !,Les Ramoneurs De Menhirs;Gilles Servat,0M6TVQKZLvsk3AVEtqOWKu,37,306813,0.39,0.0942,0.997,0.0,0.0829,0.158,-0.198,0.333,172.034,10,4,french,6.11825e-08,0.84586966,0.15221977,0.0019102831
36318,City of Love,City of Love,Lonely in the Rain;Nounours,3Cg22mWYpcDrCLWsgTaUwk,59,179113,0.819,0.207,0.61,1.13e-05,0.353,0.306,-8.376,0.366,110.046,6,4,french,0.00015238092,0.21724044,0.43861648,0.3439907
36387,Double Bang 7,Double Bang 7,Leto,5zx9zvMa5VD8cM6kLDzNxI,36,181548,0.614,0.134,0.498,0.0,0.0944,0.198,-9.263,0.457,79.095,4,4,french,0.035545256,0.014388109,0.02140741,0.92865926
36390,Vague à l'âme,Vague à l'âme,B.B. Jacques,1dKy2nkrvgXwa1vjRCqEma,37,230356,0.703,0.513,0.59,0.0,0.253,0.425,-8.531,0.465,124.181,2,4,french,0.0009918656,0.020533547,0.077666365,0.90080816
36396,Du sale (feat. Fresh LaDouille),Du sale (feat. Fresh LaDouille),Niaks;Fresh La Douille,4SJ05qIEyH0BGgu6P7LQ7x,36,211360,0.723,0.304,0.818,0.0,0.111,0.644,-5.81,0.441,100.992,4,4,french,2.4013561e-05,0.14084995,0.37984425,0.4792818
36424,HORS BORD,EN LESSGUILL,EDGE;Ratu$,31WC6bwvkbvpQCeLD50zAp,36,156200,0.925,0.101,0.453,1.71e-06,0.11,0.22,-6.797,0.417,126.931,9,4,french,0.00027748948,0.102396466,0.1610524,0.7362736
36425,VVS,Jefe,Ninho,5S12Ds2RswM2ITC0u1J01f,73,187027,0.751,0.337,0.61,0.0,0.11,0.525,-8.368,0.485,167.983,10,4,french,0.00014728567,0.06503273,0.14779663,0.7870233
36430,Alph Lauren,Alph Lauren 2,Alpha Wann,1FXcpgtPHJvrcx4vLKx9CF,35,279240,0.541,0.191,0.734,0.0,0.572,0.378,-5.214,0.424,75.076,11,4,french,3.3949111e-06,0.6511892,0.32356814,0.025239218
36472,Seven Binks,VII,Koba LaD;Bolémvn;Mafia Spartiate,27ttKRZGALgDyoFCxzxNP0,35,216040,0.635,0.106,0.754,0.0,0.133,0.801,-5.318,0.377,136.997,11,4,french,2.1745716e-06,0.3471252,0.58354706,0.06932552
36480,Yuto & Yugi,IDD,Luther,7tC7te6Lc8ZD0iS4ufVG1b,35,126546,0.771,0.276,0.522,0.0,0.145,0.639,-10.733,0.379,50.805,1,4,french,0.0019080277,0.009910505,0.06377028,0.9244111
36481,Prison House,Nightbird,Biga*Ranx,4fQVYYEzfZ4Ka2zXIPVJeS,34,244929,0.861,0.562,0.476,0.00239,0.119,0.818,-8.968,0.399,161.972,9,4,french,3.5374807e-05,0.02532293,0.27627218,0.69836956
36485,L'histoire commence comme ça (à écouter dans l’ordre),Rubi,KIKESA,4yXGT4W5q4xaii4O1XNhdj,34,126333,0.572,0.82,0.438,0.0,0.37,0.624,-13.018,0.372,85.925,5,4,french,0.0291666,0.001200781,0.012814048,0.9568186
36486,Plus rien à perdre,Arc-en-ciel,J9ueve,0wkE43OL2HrFu1AknZwoZ6,35,162253,0.828,0.0216,0.445,0.0,0.119,0.238,-9.313,0.348,142.006,11,4,french,0.00070159987,0.14194135,0.20016953,0.6571875
36499,La mort à Pop Hip - Interlude 6,The Hypnoflip Invasion,Stupeflip;Reverb Man,6IkpQyY8TcaMM0Cx4OCf2N,34,85986,0.477,0.0435,0.428,0.00542,0.322,0.717,-12.858,0.435,131.862,0,3,french,0.003942934,0.12157645,0.18642572,0.6880548
36526,Foie gras,NQNT33,Vald,2PGhWKvTDnP0l0w0ASMOls,35,199297,0.715,0.478,0.812,0.0,0.281,0.485,-3.808,0.353,128.173,1,4,french,3.4628965e-06,0.44058096,0.50842124,0.050994392
36532,Atrocité,Atrocité,DENZO,5jBEW0XyYuA0DlqkgkWhjy,34,231431,0.556,0.206,0.682,0.0,0.0609,0.351,-7.652,0.343,129.721,2,4,french,0.000740064,0.24544059,0.24637774,0.5074416
36562,Disaster,20's,Zamdane,5pVFQcYx5ESJDoB9ZZPVdb,35,169277,0.641,0.759,0.468,1.15e-06,0.109,0.486,-8.408,0.369,122.119,2,4,french,0.007357217,0.005859856,0.037059225,0.94972366
36574,Tel Aviv,"Tsar Trap, Vol. 3",Youri,5Zp1zCKzXQGZxiBU2FGjdf,35,184616,0.655,0.00373,0.607,0.0,0.16,0.414,-8.755,0.442,106.547,10,5,french,0.00066157605,0.14489247,0.18596295,0.668483
36578,Interdit (Interlude),M.A.N (Black Roses & Lost Feelings) [Bonus],Josman,79XGrJPrQYdg3Qv1DfeSHe,34,142720,0.896,0.132,0.421,1.53e-05,0.113,0.409,-10.026,0.434,95.021,0,4,french,0.00052509725,0.03407168,0.0963968,0.86900645
36579,Montana,1ère Faille (L'Afar),So La Lune,4tLkJPg3sV1SVvSA34CtXe,35,151750,0.84,0.142,0.65,0.0,0.106,0.649,-7.724,0.357,115.027,1,4,french,8.418888e-06,0.1883491,0.5370075,0.2746348
36587,Amstramgram,"Vice & vertu, vol. 2",Swift Guad,39PeeCsRLmwLg4fhKJ8tSb,34,228500,0.509,0.661,0.629,0.0,0.107,0.361,-10.909,0.42,78.142,0,4,french,0.09704825,0.002680431,0.008757837,0.8915134
36594,Phenomenal,RAP MUSCULATION RENTRÉE 2022,100 Blaze;Lacrim,3w7oa1Jx7IXrII3B5pB3CK,0,235538,0.779,0.183,0.91,0.0,0.111,0.491,-3.717,0.346,139.976,1,4,french,1.2098147e-07,0.56648433,0.4184169,0.015098759
36595,D.S.C.P,RAP MUSCULATION RENTRÉE 2022,100 Blaze,7qFW8kp1WUn3nvWYDjhqI6,0,156653,0.771,0.122,0.456,0.0,0.136,0.607,-11.036,0.439,148.062,10,4,french,0.0004285432,0.034532957,0.11777655,0.8472619
36617,"Me, Myself and Miami (feat. Kairos Grove)","Me, Myself and Miami (feat. Kairos Grove)",Feder;Kairos Grove,4U4bS5ORFFvXIsqFQjAzIW,0,158873,0.733,0.0865,0.792,0.0,0.371,0.551,-4.003,0.344,142.091,9,4,french,8.561003e-08,0.74278045,0.25481078,0.0024087531
36621,Tierlist,Nakama,D.ACE,6z7d5pPjVh9Ikq7HZzdyP8,33,179600,0.534,0.466,0.455,1.38e-06,0.109,0.427,-9.553,0.386,82.626,11,4,french,0.12046941,0.0040078326,0.011091348,0.8644313
36629,Intact,Fenêtre Sur Rue,Hugo TSR,5swhl8mbCWW9UvSFpfSuBx,34,280660,0.807,0.112,0.674,0.0,0.0914,0.571,-7.49,0.349,92.956,0,4,french,2.6599637e-05,0.1308003,0.50226825,0.36690482
36671,Rhumance,NQNT33,Vald,56YLNejnyHdf3yiJg8fDUp,34,185060,0.52,0.105,0.775,1.57e-05,0.084,0.651,-6.284,0.392,82.89,10,4,french,0.00027144336,0.2594369,0.33565974,0.40463197
36686,Sale babos de merde,Empereur du sale,Lorenzo,4mxvmWj7oqjUJRpGGswdwp,34,166515,0.83,0.658,0.541,0.0,0.0937,0.484,-8.695,0.461,130.069,2,4,french,0.0006447085,0.01051251,0.05280568,0.936037
36706,Peur (feat. Ziak),Peur (feat. Ziak),Kerchak;Ziak,7IXQrRgmHxWYWitSlyFY7z,75,190213,0.715,0.203,0.836,0.0,0.0288,0.777,-4.972,0.366,160.015,11,4,french,2.6561037e-07,0.3934667,0.5717914,0.034741677
36722,De toi,De toi,Youv Dee,5NQF8k8G29agljdd2PGWuj,34,183171,0.458,0.453,0.677,2.05e-06,0.0756,0.0546,-7.063,0.424,77.848,4,4,french,0.10722558,0.01817489,0.018816141,0.8557834
36735,Jungle Urbaine,La Salle D'attente,Hugo TSR,1J94KH2yF5PpwROJlVX00o,33,237080,0.783,0.143,0.803,0.0,0.128,0.263,-4.165,0.343,93.903,4,4,french,1.9661158e-05,0.4565127,0.40477023,0.13869739
36737,Anonymat,Spleen,Djadja & Dinaz,3Clq3Nkvml7zX8qbdHyNT9,33,223466,0.765,0.216,0.516,0.0,0.367,0.55,-10.779,0.404,141.007,11,4,french,0.00033142755,0.05004867,0.22606815,0.7235517
36767,A l'abri,A l'abri,Georgio,72xOaOaBm8KsTFXHB0qU7P,33,228800,0.571,0.634,0.704,0.0,0.244,0.769,-5.677,0.44,107.336,10,5,french,0.00014459917,0.04375247,0.21874349,0.73735946
36774,Charbonner,Caliente (Bonus Version),Timal,3Ef66CvCqZYROeU6JS44ng,33,221853,0.599,0.421,0.647,0.0,0.115,0.287,-6.685,0.332,174.21,9,4,french,0.00046992855,0.24132337,0.30110812,0.45709848
36789,Vitrolles,Chaud time,Raspigaous,6b3Hgev5YOJrqbF9IRaTka,31,304346,0.778,0.0237,0.492,0.0,0.209,0.764,-7.602,0.392,146.792,7,4,french,1.3213114e-05,0.10000058,0.52829933,0.37168697
36813,Hiro (feat. Indila),La colombe et le corbeau,Soprano;Indila,1RHiqaz9MG1tKqJ9ny5Alf,55,281533,0.465,0.495,0.733,0.0,0.0903,0.466,-6.935,0.444,92.411,11,4,french,0.0066371597,0.010621466,0.03220792,0.95053345
36814,Tout,VII,Koba LaD,2SWBWoXNgduC3MtVamamZR,33,182200,0.714,0.452,0.611,0.000103,0.166,0.323,-5.211,0.34,139.784,8,4,french,0.00040853774,0.1396617,0.2804365,0.57949334
36816,Maradoué,U.S.S.O,PRIME,1DJakPKQjUoAuHK52vhMRq,33,217364,0.611,0.0848,0.642,7.25e-06,0.0652,0.572,-9.964,0.446,80.422,1,4,french,0.0013171572,0.030680371,0.074199095,0.8938033
36818,Rêveur (Pour Anatole),Bleu noir,Georgio,2l0MpaIoaddCw00dJ0UxLX,32,331162,0.555,0.311,0.543,1.12e-05,0.289,0.116,-8.578,0.391,93.409,10,4,french,0.0062953047,0.016287431,0.06172648,0.9156907
36819,Balboa,Balboa,RK,1iwgk7hPJ8zRluVwXxN0j9,33,148386,0.785,0.222,0.662,2.48e-06,0.285,0.483,-7.463,0.391,146.101,4,4,french,1.1024909e-05,0.43454808,0.45744422,0.10799667
36822,Meilleur karaté (feat. Caballero et JeanJass),Labrador bleu,ISHA;Caballero;JeanJass,2XMjqvCBGhdvdKlNqVO2yW,35,163632,0.819,0.128,0.56,0.0,0.094,0.333,-8.99,0.338,142.084,6,4,french,0.00017389575,0.21796875,0.3055857,0.47627157
36827,Lucy - Live acoustique,FLIP (Deluxe),Lomepal,2g8c9EqMnsTZk0BymjBr92,32,229133,0.539,0.815,0.493,0.0,0.685,0.457,-7.776,0.484,81.012,2,4,french,0.00035456938,0.0784066,0.21077897,0.7104598
36828,Ca M'arrange,"Logique, Pt. 2",Limsa d'Aulnay;JeanJass,3TaPTbbNASnjit3f488fZT,32,165789,0.887,0.166,0.409,0.00203,0.101,0.677,-10.749,0.379,152.012,0,4,french,3.181768e-05,0.094975665,0.3934746,0.5115179
36829,SVP,Double Hélice 2,Caballero & JeanJass,1NFtRwFATrg3hkcgR7SeRB,34,250118,0.903,0.457,0.647,0.0,0.0853,0.71,-5.581,0.428,139.906,2,4,french,4.089323e-06,0.069792785,0.5156983,0.41450474
36839,Fais du pain,"Le revers de la médaille, pt. 2",Djadja & Dinaz,6oJV3vHWvTHd3Cxv1RZ47H,33,186656,0.836,0.269,0.6,0.0,0.0965,0.453,-7.934,0.421,97.83,5,4,french,0.00030422394,0.04520689,0.14045304,0.8140357
36860,La Belgique Afrique,Chocolat,Roméo Elvis,5il9UQOOygJ8rPE6u50HZQ,32,185586,0.619,0.243,0.78,0.0,0.24,0.79,-8.108,0.377,83.531,9,3,french,0.00017233519,0.15180966,0.40340227,0.4446158
36871,Sombres Manoeuvres / Manoeuvres Sombres,Arts Martiens,IAM,5mHHsLLoM1M7z9mAdw0qvG,32,403026,0.541,0.137,0.849,1.18e-05,0.365,0.638,-5.024,0.351,76.314,8,4,french,1.3827066e-05,0.4205068,0.50321066,0.076268725
36879,Millions de Berrys,Millions de Berrys,D.ACE;Negrito Senpai;Jewel Usain,2aJ4sTob2JAxWC2QKJawV0,32,170020,0.544,0.0561,0.546,0.0,0.13,0.554,-8.543,0.393,125.958,2,4,french,0.0006965429,0.20068295,0.24032581,0.5582947
36893,La dalle,La hass avant le bonheur,DTF,1lYiMxVy1t64ejOwV92UPf,33,182066,0.518,0.253,0.624,0.0,0.105,0.46,-8.498,0.392,161.256,0,5,french,0.0002023099,0.3470932,0.32320425,0.32950026
36917,Avec Moi,"Logique, Pt. 1",Limsa d'Aulnay,3tpr03iAT3ZMUdJBNMHptV,32,186666,0.933,0.239,0.337,1.12e-05,0.0875,0.331,-14.25,0.37,126.021,1,4,french,0.0005627109,0.035144337,0.11725874,0.8470343
36919,Gizeh,Gizeh,Vald,73J45LsWHlyLrOpeWwVNE9,32,195070,0.567,0.159,0.665,0.0,0.156,0.393,-6.613,0.426,68.257,3,4,french,0.0029862411,0.06870921,0.09477563,0.8335288
36929,Bouteille d'eau,Rien à branler,Lorenzo,2NLPWBfJBi21l70j2aPe5p,32,176506,0.799,0.778,0.584,0.0,0.0814,0.792,-8.228,0.38,104.08,6,4,french,0.00019707992,0.010416181,0.14162707,0.8477596
36957,Vem Dancar Kuduro,Emigrante Del Mundo (Remastered),Lucenzo;Big Ali,6ku3i5WNrsY3qhOq6ua9TL,67,199235,0.327,0.0231,0.941,0.0,0.0636,0.707,-3.294,0.353,129.738,1,4,french,3.0675304e-07,0.83254534,0.16484535,0.0026089705
36967,Coup pour coup,XX5,Georgio,2myvu5uXaNBDZ5dYecilSC,32,215166,0.796,0.415,0.633,0.0,0.227,0.428,-6.515,0.365,138.018,1,4,french,5.4773063e-05,0.15791568,0.4210052,0.42102435
36974,Slide,Nuages/Orages,Sopico,0AvxFnOpOlZCcWLiIPrHOy,32,229720,0.627,0.667,0.551,9.2e-05,0.0896,0.709,-9.329,0.369,119.968,4,4,french,0.0014677439,0.008789674,0.08669337,0.9030491
36987,Petit miroir,À juste titre,Davodka;Dooz Kawa,0nScvODJ2v8DIUlmrmskYx,32,265053,0.711,0.292,0.694,8.6e-06,0.203,0.634,-7.783,0.4,179.995,2,4,french,4.104407e-06,0.27935505,0.5684697,0.15217108
36988,Doobie,Matrix,Josman,65sFu7f6QE80bJnUSePJQx,32,233009,0.67,0.0671,0.674,0.0,0.0847,0.508,-5.896,0.359,102.852,9,4,french,0.00014141481,0.16608377,0.3549837,0.47879112
36993,En otage,"Le revers de la médaille, pt. 2",Djadja & Dinaz,4iiC0gEmoE06ucdE73NaoU,32,193957,0.794,0.273,0.511,0.0,0.202,0.324,-8.758,0.411,109.912,7,4,french,0.001314692,0.032165702,0.094773605,0.87174606
37066,Sem pressa,Sem Pressa,MC GP;Mc Kadu;Mc Kanhoto;MC Ryan SP;Caio Passos;DJ Guh Mix,6nOifXpg2iL2WAHkZamsei,61,306666,0.583,0.298,0.671,0.0,0.173,0.905,-4.036,0.374,77.752,0,1,funk,0.00026250337,0.025995942,0.20729299,0.7664486
37191,Why We Thugs,Bad Boy Club,Ice Cube,6jBJxgXRdySGfOjzJKbMYt,0,224106,0.783,0.323,0.59,0.0,0.148,0.664,-5.423,0.391,98.079,1,4,funk,5.012863e-05,0.057428766,0.3627143,0.57980675
37206,My City,Gangsta Grillz: I Still Got It,Snoop Dogg;DJ Drama;Dave East,6P5rwHPAfRrtLYAR2R0dg1,6,220280,0.627,0.332,0.726,0.0,0.178,0.367,-5.279,0.457,87.89,0,4,funk,0.0006799176,0.098347425,0.14033833,0.76063436
37210,WILLY,WILLY,Tasha & Tracie;Pizzol,2nmfojpIbGRmDa2UCfddYW,57,165000,0.713,0.434,0.632,1.59e-06,0.122,0.741,-7.692,0.353,70.924,9,4,funk,0.00038698228,0.02323613,0.18187596,0.7945009
37212,Dolla Signs,Gangsta Grillz: I Still Got It,Snoop Dogg;DJ Drama;Trinidad James,5RG43IZ0rFEjPMGsw2ODD7,4,189508,0.898,0.491,0.481,0.0,0.376,0.644,-12.631,0.498,101.021,11,4,funk,0.0007914561,0.0016592504,0.027475743,0.9700735
